model,sample_id,course,page,status,has_reference,reference_origin,cer,wer,reading_order_f1,math_symbol_f1,token_recall,token_precision,token_f1,char_lcs_recall,cost_usd,equation,table,multi_column,diagram
PaddlePaddle/PaddleOCR-VL-0.9B,comp417__a7be932118__p0340,comp417,340,ok,True,gold,1.0,1.0,0.047619047619047616,0.18181818181818182,0.8762886597938144,0.2190721649484536,0.3505154639175257,0.8096514745308311,0.00076952,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,comp447__9ab41efa3a__p0047,comp447,47,ok,True,gold,0.6326530612244898,0.6590909090909091,0.26666666666666666,0.0,0.36363636363636365,0.9411764705882353,0.5245901639344263,0.3673469387755102,0.0004074,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,comp447__9ab41efa3a__p0058,comp447,58,ok,True,gold,0.057750759878419454,0.05263157894736842,0.7272727272727273,1.0,0.9473684210526315,1.0,0.972972972972973,0.9422492401215805,0.0004578,False,False,False,False
PaddlePaddle/PaddleOCR-VL-0.9B,comp474__45d4e8c3f0__p0028,comp474,28,ok,True,gold,1.0,1.0,0.25,0.8,0.7647058823529411,0.1452513966480447,0.24413145539906106,0.8982035928143712,0.00049612,True,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,comp474__45d4e8c3f0__p0047,comp474,47,ok,True,gold,1.0,1.0,0.0,1.0,0.14705882352941177,0.009689922480620155,0.01818181818181818,0.46634615384615385,0.00072012,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,ece110__ab42139654__p0221,ece110,221,ok,True,gold,1.0,1.0,0.47619047619047616,0.2727272727272727,0.8933333333333333,0.09738372093023256,0.17562254259501967,0.9527363184079602,0.00111708,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,ece110__ab42139654__p0367,ece110,367,ok,True,gold,1.0,1.0,0.7272727272727273,0.4,0.9775280898876404,0.2283464566929134,0.37021276595744684,1.0,0.00086188,True,False,False,False
PaddlePaddle/PaddleOCR-VL-0.9B,engl101__1780ffe331__p0192,engl101,192,ok,True,gold,1.0,1.0,0.42857142857142855,0.3636363636363636,1.0,0.14218009478672985,0.24896265560165975,0.9536784741144414,0.00080944,True,False,False,False
PaddlePaddle/PaddleOCR-VL-0.9B,engl101__1780ffe331__p0303,engl101,303,ok,True,gold,1.0,1.0,0.007462686567164179,0.0,0.010869565217391304,0.00390625,0.005747126436781609,0.08958837772397095,0.00049824,True,False,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,germ101__455d6f8b44__p0001,germ101,1,ok,True,gold,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000401,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,germ101__455d6f8b44__p0002,germ101,2,ok,True,gold,0.0297029702970297,0.0,0.0,1.0,1.0,1.0,1.0,0.9702970297029703,0.0004162,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,math101__534b79affb__p0017,math101,17,ok,True,gold,0.10576923076923077,0.11627906976744186,0.23809523809523808,1.0,0.8914728682170543,0.9913793103448276,0.9387755102040817,0.8990384615384616,0.00056872,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,math101__534b79affb__p0020,math101,20,ok,True,gold,0.0327613104524181,0.08092485549132948,0.5454545454545454,1.0,0.9190751445086706,0.9190751445086706,0.9190751445086706,0.9781591263650546,0.00062072,True,False,False,False
PaddlePaddle/PaddleOCR-VL-0.9B,math190__58389d5f19__p0506,math190,506,ok,True,gold,1.0,1.0,0.04878048780487805,0.09876543209876544,0.68,0.037444933920704845,0.0709812108559499,0.9490909090909091,0.00116866,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,math190__58389d5f19__p0809,math190,809,ok,True,gold,1.0,1.0,0.3448275862068966,0.7142857142857142,0.7751937984496124,0.1037344398340249,0.18298261665141813,0.8878048780487805,0.00110706,True,False,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,math196__909a9aa503__p0001,math196,1,ok,True,gold,1.0,1.0,0.0,0.06993006993006992,0.23529411764705882,0.01889763779527559,0.03498542274052478,0.510989010989011,0.00100072,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,math196__909a9aa503__p0002,math196,2,ok,True,gold,1.0,1.0,0.0,0.1348314606741573,0.2875816993464052,0.03588907014681892,0.06381435823060187,0.39923954372623577,0.00082232,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,math225__18210815f0__p0347,math225,347,ok,True,gold,1.0,1.0,0.037383177570093455,0.4,0.9479166666666666,0.17300380228136883,0.29260450160771706,0.807909604519774,0.00089352,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,math225__18210815f0__p0427,math225,427,ok,True,gold,1.0,1.0,0.006600660066006601,0.5714285714285715,0.6964285714285714,0.1638655462184874,0.2653061224489796,0.7037037037037037,0.00081992,True,False,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,math280__d6ddca3fb2__p0001,math280,1,ok,True,gold,0.6985559566787004,0.9842931937172775,0.06451612903225806,0.8372093023255813,0.8534031413612565,0.47941176470588237,0.6139359698681733,0.9314079422382672,0.00067032,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,math280__d6ddca3fb2__p0002,math280,2,ok,True,gold,0.9456928838951311,1.0,0.0,0.744186046511628,0.7593582887700535,0.3641025641025641,0.49220103986135183,0.9082397003745318,0.00068792,False,False,False,True
PaddlePaddle/PaddleOCR-VL-0.9B,mgt281__bb4d253bd2__p0030,mgt281,30,ok,True,gold,0.28735632183908044,0.3333333333333333,0.17391304347826086,1.0,0.6666666666666666,1.0,0.8,0.7126436781609196,0.0004226,True,False,True,True
PaddlePaddle/PaddleOCR-VL-0.9B,mgt281__bb4d253bd2__p0035,mgt281,35,ok,True,gold,0.30952380952380953,0.3448275862068966,0.15384615384615385,1.0,0.6551724137931034,1.0,0.7916666666666666,0.6904761904761905,0.0004274,True,False,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,mktg291__574f440804__p0468,mktg291,468,ok,True,gold,0.0,0.0,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.000465,False,False,False,False
PaddlePaddle/PaddleOCR-VL-0.9B,mktg291__574f440804__p0646,mktg291,646,ok,True,gold,0.03851851851851852,0.0823045267489712,0.1111111111111111,1.0,0.9176954732510288,0.9823788546255506,0.948936170212766,0.9614814814814815,0.0006594,True,False,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,te4800__93b9308d57__p0023,te4800,23,ok,True,gold,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027985074626865673,0.00030958,True,True,True,False
PaddlePaddle/PaddleOCR-VL-0.9B,te4800__93b9308d57__p0029,te4800,29,ok,True,gold,1.0,0.8877551020408163,0.13333333333333333,0.4675324675324675,0.29591836734693877,0.5686274509803921,0.38926174496644295,0.31316725978647686,0.00020158,True,False,True,False
deepseek-ai/DeepSeek-OCR,badm332__1ff5e14d4a__p0017,badm332,17,ok,True,gold,0.08143939393939394,0.09090909090909091,0.42105263157894735,0.6666666666666666,0.9411764705882353,0.9777777777777777,0.9591280653950954,0.9346590909090909,4.028e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,badm332__1ff5e14d4a__p0026,badm332,26,ok,True,gold,0.2532467532467532,0.42276422764227645,0.0,0.0,0.6991869918699187,0.8037383177570093,0.7478260869565219,0.7878787878787878,2.488e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp111__cfba0e6b30__p0019,comp111,19,ok,True,gold,1.0,1.0,0.023483365949119372,0.25,0.6976744186046512,0.057692307692307696,0.10657193605683836,0.8588235294117647,5.688e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp111__cfba0e6b30__p0061,comp111,61,ok,True,gold,0.2548476454293629,0.4,0.06896551724137931,0.7692307692307693,0.8923076923076924,0.7341772151898734,0.8055555555555556,0.850415512465374,3.768e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp113__9187c2f205__p0010,comp113,10,ok,True,gold,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04696132596685083,0.00010428,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp113__9187c2f205__p0057,comp113,57,ok,True,gold,1.0,1.0,0.0,1.0,0.06542056074766354,0.0068359375,0.01237842617152962,0.02127659574468085,5.308e-05,False,False,True,False
deepseek-ai/DeepSeek-OCR,comp116__54b6428524__p0015,comp116,15,ok,True,gold,1.0,1.0,0.0,0.0,0.6984126984126984,0.11224489795918367,0.19340659340659339,0.7283018867924528,6.668e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp116__54b6428524__p0047,comp116,47,ok,True,gold,0.2099236641221374,0.15151515151515152,0.27586206896551724,0.8,0.9545454545454546,0.9,0.9264705882352942,0.9274809160305344,2.278e-05,True,False,False,True
deepseek-ai/DeepSeek-OCR,comp118__2d50d5b4bc__p0002,comp118,2,ok,True,gold,0.11875,0.08333333333333333,0.2222222222222222,1.0,0.9166666666666666,1.0,0.9565217391304348,0.9,3.118e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp118__2d50d5b4bc__p0010,comp118,10,ok,True,gold,0.48257372654155495,0.6631578947368421,0.2647058823529412,0.7368421052631579,0.7578947368421053,0.7058823529411765,0.7309644670050761,0.6380697050938338,4.108e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp201__506a5a69f7__p0151,comp201,151,ok,True,gold,0.48120300751879697,1.0,0.0,1.0,0.95,0.41304347826086957,0.5757575757575758,0.9398496240601504,3.418e-05,True,False,True,True
deepseek-ai/DeepSeek-OCR,comp201__506a5a69f7__p0181,comp201,181,ok,True,gold,0.36253776435045315,0.3939393939393939,0.2857142857142857,1.0,0.6666666666666666,0.9565217391304348,0.7857142857142856,0.6555891238670695,3.318e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp211__6b99b9fe49__p0151,comp211,151,ok,True,gold,0.5617529880478087,0.7777777777777778,0.0,0.6666666666666666,0.5555555555555556,0.5434782608695652,0.5494505494505495,0.5617529880478087,3.418e-05,True,False,True,True
deepseek-ai/DeepSeek-OCR,comp211__6b99b9fe49__p0181,comp211,181,ok,True,gold,0.36253776435045315,0.3939393939393939,0.2857142857142857,1.0,0.6666666666666666,0.9565217391304348,0.7857142857142856,0.6555891238670695,3.318e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp212__1ec57b27b0__p0038,comp212,38,ok,True,gold,0.4959349593495935,0.4878048780487805,0.21428571428571427,0.6666666666666666,0.5975609756097561,1.0,0.748091603053435,0.5203252032520326,3.138e-05,True,False,True,True
deepseek-ai/DeepSeek-OCR,comp212__1ec57b27b0__p0074,comp212,74,ok,True,gold,0.3119533527696793,0.3235294117647059,0.2,0.33333333333333337,0.7205882352941176,0.8909090909090909,0.7967479674796749,0.7113702623906706,3.388e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp244__9c5889e23e__p0636,comp244,636,ok,True,gold,1.0,1.0,0.0,0.0631578947368421,0.2839506172839506,0.05721393034825871,0.09523809523809523,0.20134228187919462,5.108e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp244__9c5889e23e__p0833,comp244,833,ok,True,gold,1.0,1.0,0.0,0.0,0.125,0.010248901903367497,0.018944519621109608,0.18404907975460122,4.708e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp254__3c4371f7df__p0069,comp254,69,ok,True,gold,0.1699481865284974,0.308,0.0975609756097561,0.7868852459016393,0.912,0.8201438848920863,0.8636363636363636,0.9150259067357513,5.488e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp254__3c4371f7df__p0130,comp254,130,ok,True,gold,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004219409282700422,5.308e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp302__11288b4683__p0048,comp302,48,ok,True,gold,1.0,1.0,0.2222222222222222,0.1818181818181818,0.918918918918919,0.11074918566775244,0.19767441860465118,0.9717514124293786,6.988e-05,True,False,False,True
deepseek-ai/DeepSeek-OCR,comp302__11288b4683__p0053,comp302,53,ok,True,gold,0.03669724770642202,0.08823529411764706,0.96,0.8,0.9117647058823529,1.0,0.9538461538461539,0.9770642201834863,3.288e-05,True,False,False,True
deepseek-ai/DeepSeek-OCR,comp321__3832701964__p0057,comp321,57,ok,True,gold,0.07723704866562009,0.18290854572713644,0.15384615384615385,1.0,1.0,0.8453738910012675,0.9162087912087913,1.0,0.00011348,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp321__3832701964__p0128,comp321,128,ok,True,gold,0.6067354698533406,0.654639175257732,0.4,0.4210526315789474,0.34536082474226804,1.0,0.5134099616858238,0.39380771319934815,4.588e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp335__87fc1c60ae__p0141,comp335,141,ok,True,gold,0.22522522522522523,0.32727272727272727,0.0,0.6153846153846153,0.9181818181818182,0.753731343283582,0.8278688524590164,0.8858858858858859,3.608e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp335__87fc1c60ae__p0157,comp335,157,ok,True,gold,0.2921027592768792,0.3510971786833856,0.39285714285714285,0.6,0.7962382445141066,0.8698630136986302,0.8314238952536824,0.8030447193149381,5.178e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp340__2b051e685d__p0109,comp340,109,ok,True,gold,0.29463346194317785,0.4053156146179402,0.07407407407407407,0.5,0.7558139534883721,0.7398373983739838,0.7477403451109286,0.7369344089793055,9.168e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp340__2b051e685d__p0155,comp340,155,ok,True,gold,0.24352331606217617,0.38791946308724834,0.2857142857142857,0.7209302325581395,0.8429530201342282,0.7724477244772447,0.8061617458279846,0.8515914137675795,9.258e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp344__ae0689a4e4__p0054,comp344,54,ok,True,gold,0.5721271393643031,0.6445497630331753,0.0,0.6666666666666666,0.46919431279620855,0.592814371257485,0.5238095238095238,0.4963325183374083,3.558e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp344__ae0689a4e4__p0066,comp344,66,ok,True,gold,0.16336633663366337,0.27586206896551724,0.13333333333333333,1.0,0.9310344827586207,0.8181818181818182,0.8709677419354839,0.9257425742574258,3.278e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp354__1839bc7f78__p0038,comp354,38,ok,True,gold,0.3333333333333333,0.44642857142857145,0.1111111111111111,0.4444444444444445,0.6964285714285714,0.8478260869565217,0.7647058823529412,0.7154471544715447,3.478e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp354__1839bc7f78__p0051,comp354,51,ok,True,gold,1.0,1.0,0.0,0.0,0.13333333333333333,0.00954653937947494,0.0178173719376392,0.8805555555555555,0.00016008,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp358__52cc8b772f__p0008,comp358,8,ok,True,gold,0.2535821392869044,0.36450079239302696,0.07894736842105263,0.56,0.9572107765451664,0.7312348668280871,0.8291008922443377,0.9800066644451849,0.00012098,True,True,False,False
deepseek-ai/DeepSeek-OCR,comp358__52cc8b772f__p0014,comp358,14,ok,True,gold,0.1184640522875817,0.1266540642722117,0.16666666666666666,0.9333333333333333,0.994328922495274,0.8915254237288136,0.9401251117068812,0.9950980392156863,9.648e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp370__b11f90804e__p0721,comp370,721,ok,True,gold,1.0,1.0,0.0,0.0,0.012195121951219513,0.001953125,0.003367003367003367,0.14988290398126464,7.628e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp370__b11f90804e__p0919,comp370,919,ok,True,gold,0.16883116883116883,0.2897727272727273,0.02564102564102564,0.2857142857142857,0.9176136363636364,0.8136020151133502,0.8624833110814419,0.8939393939393939,7.518e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp401__331b0f02ab__p0035,comp401,35,ok,True,gold,0.11956521739130435,0.2631578947368421,0.0,0.0,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.9347826086956522,3.668e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp401__331b0f02ab__p0044,comp401,44,ok,True,gold,0.3477088948787062,0.38571428571428573,0.0,1.0,0.6714285714285714,0.6573426573426573,0.6643109540636041,0.6981132075471698,3.628e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp405__486a56abec__p0058,comp405,58,ok,True,gold,1.0,1.0,0.0,0.0,0.8132530120481928,0.09090909090909091,0.1635372501514234,0.8056112224448898,0.00010118,True,False,True,False
deepseek-ai/DeepSeek-OCR,comp405__486a56abec__p0103,comp405,103,ok,True,gold,0.3768996960486322,0.30434782608695654,0.13333333333333333,0.8,0.7391304347826086,0.9855072463768116,0.84472049689441,0.6413373860182371,3.298e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp417__a7be932118__p0202,comp417,202,ok,True,gold,1.0,1.0,0.26666666666666666,0.06837606837606837,0.8615384615384616,0.05333333333333334,0.10044843049327354,0.94140625,0.00010948,True,False,False,False
deepseek-ai/DeepSeek-OCR,comp417__a7be932118__p0340,comp417,340,ok,True,gold,1.0,1.0,0.14285714285714285,0.18181818181818182,0.845360824742268,0.21808510638297873,0.346723044397463,0.7533512064343163,5.378e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp447__9ab41efa3a__p0047,comp447,47,ok,True,gold,1.0,1.0,0.0,0.0,0.22727272727272727,0.01953125,0.03597122302158273,0.23809523809523808,5.308e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,comp447__9ab41efa3a__p0058,comp447,58,ok,True,gold,0.09422492401215805,0.17543859649122806,0.5,0.0,0.8947368421052632,0.9272727272727272,0.9107142857142856,0.9300911854103343,3.538e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,comp474__45d4e8c3f0__p0028,comp474,28,ok,True,gold,1.0,1.0,0.09523809523809523,0.16,0.7058823529411765,0.08727272727272728,0.15533980582524273,0.8383233532934131,5.188e-05,True,False,False,True
deepseek-ai/DeepSeek-OCR,comp474__45d4e8c3f0__p0047,comp474,47,ok,True,gold,1.0,1.0,0.07692307692307693,0.0,0.38235294117647056,0.042071197411003236,0.07580174927113702,0.5336538461538461,5.688e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,ece110__ab42139654__p0221,ece110,221,ok,True,gold,1.0,1.0,0.0,0.23076923076923078,0.7866666666666666,0.07940780619111709,0.14425427872860636,0.9228855721393034,0.00010438,True,True,True,False
deepseek-ai/DeepSeek-OCR,ece110__ab42139654__p0367,ece110,367,ok,True,gold,1.0,1.0,0.38095238095238093,0.05882352941176471,0.9662921348314607,0.20140515222482436,0.33333333333333337,0.9431072210065645,7.508e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,engl101__1780ffe331__p0192,engl101,192,ok,True,gold,1.0,1.0,0.16666666666666666,0.4,0.95,0.13411764705882354,0.23505154639175263,0.9209809264305178,9.108e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,engl101__1780ffe331__p0303,engl101,303,ok,True,gold,1.0,1.0,0.07142857142857142,0.8,0.9347826086956522,0.1274074074074074,0.22425032594524122,0.8062953995157385,9.618e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,germ101__455d6f8b44__p0001,germ101,1,ok,True,gold,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,5.308e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,germ101__455d6f8b44__p0002,germ101,2,ok,True,gold,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.998e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,math101__534b79affb__p0017,math101,17,ok,True,gold,0.4639423076923077,0.7906976744186046,0.1,0.4,0.9844961240310077,0.5619469026548672,0.7154929577464789,0.9759615384615384,4.888e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,math101__534b79affb__p0020,math101,20,ok,True,gold,0.3712948517940718,0.8439306358381503,0.0,0.07692307692307693,0.9421965317919075,0.5292207792207793,0.6777546777546778,0.9812792511700468,4.938e-05,True,False,False,False
deepseek-ai/DeepSeek-OCR,math190__58389d5f19__p0506,math190,506,ok,True,gold,1.0,1.0,0.0,0.07476635514018691,0.68,0.029411764705882353,0.05638474295190713,0.9309090909090909,0.00010198,True,True,True,False
deepseek-ai/DeepSeek-OCR,math190__58389d5f19__p0809,math190,809,ok,True,gold,1.0,1.0,0.1111111111111111,0.2173913043478261,0.8682170542635659,0.08389513108614233,0.15300546448087432,0.9341463414634147,0.00011248,True,False,True,False
deepseek-ai/DeepSeek-OCR,math196__909a9aa503__p0001,math196,1,ok,True,gold,1.0,1.0,0.0,0.1245136186770428,0.28431372549019607,0.02821011673151751,0.051327433628318576,0.5934065934065934,7.648e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,math196__909a9aa503__p0002,math196,2,ok,True,gold,0.8288973384030418,0.954248366013072,0.0,0.4810126582278481,0.42483660130718953,0.35911602209944754,0.38922155688622756,0.4220532319391635,3.508e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,math225__18210815f0__p0347,math225,347,ok,True,gold,1.0,1.0,0.05555555555555555,0.2857142857142857,0.9895833333333334,0.1424287856071964,0.24901703800786365,0.8700564971751412,9.838e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,math225__18210815f0__p0427,math225,427,ok,True,gold,1.0,1.0,0.16666666666666666,0.0,0.05357142857142857,0.008806262230919765,0.015126050420168067,0.4685185185185185,7.638e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,math280__d6ddca3fb2__p0001,math280,1,ok,True,gold,0.6155234657039711,0.8481675392670157,0.13793103448275862,0.8372093023255813,0.8586387434554974,0.5256410256410257,0.6520874751491054,0.9043321299638989,4.888e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,math280__d6ddca3fb2__p0002,math280,2,ok,True,gold,1.0,1.0,0.0,0.5079365079365079,0.7593582887700535,0.32054176072234764,0.4507936507936508,0.8764044943820225,5.698e-05,False,False,False,True
deepseek-ai/DeepSeek-OCR,mgt281__bb4d253bd2__p0030,mgt281,30,ok,True,gold,0.29310344827586204,0.37777777777777777,0.2857142857142857,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8045977011494253,3.468e-05,True,False,True,True
deepseek-ai/DeepSeek-OCR,mgt281__bb4d253bd2__p0035,mgt281,35,ok,True,gold,0.2761904761904762,0.3620689655172414,0.2857142857142857,0.5,0.7241379310344828,0.9333333333333333,0.8155339805825242,0.7428571428571429,3.568e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,mktg291__574f440804__p0468,mktg291,468,ok,True,gold,0.11436950146627566,0.3125,0.18181818181818182,0.0,0.953125,0.782051282051282,0.8591549295774649,0.9560117302052786,3.618e-05,False,False,False,False
deepseek-ai/DeepSeek-OCR,mktg291__574f440804__p0646,mktg291,646,ok,True,gold,0.061481481481481484,0.102880658436214,0.0,1.0,0.9629629629629629,0.936,0.9492900608519269,0.9637037037037037,6.888e-05,True,False,True,False
deepseek-ai/DeepSeek-OCR,te4800__93b9308d57__p0023,te4800,23,ok,True,gold,1.0,1.0,0.0,0.33093525179856115,0.1939655172413793,0.045408678102926335,0.07358953393295176,0.28544776119402987,7.848e-05,True,True,True,False
deepseek-ai/DeepSeek-OCR,te4800__93b9308d57__p0029,te4800,29,ok,True,gold,0.3665480427046263,0.5204081632653061,0.35294117647058826,0.8484848484848484,0.6530612244897959,0.7529411764705882,0.6994535519125683,0.7295373665480427,3.368e-05,True,False,True,False
